time_s,normal_mps2,inner_mps2,outer_mps2
0.05,-1.1918355271570906,-121.5193014190772,-176.91164420440583
0.050015625,-0.827823844438635,-34.79096565882413,-189.64703196203575
0.05003125,-0.4605933648413245,60.96751119309612,-196.52785832754617
0.050046875,-0.10206427945173324,161.45755985155853,-197.5372526855244
0.0500625,0.23630194826050932,261.6040306029713,-192.70904470520682
0.050078125,0.5439049721657536,355.8316071174196,-182.11984580721293
0.05009375,0.8113763282941502,438.4803024478859,-165.9050961682406
0.050109375,1.0309050253115881,504.2943920928817,-144.2945480266955
0.050125,1.1965059908331934,548.918834318099,-117.65823403934367
0.050140625,1.3042214842433193,569.4857623231173,-86.55219746314545
0.05015625,1.352248092141215,565.0462816866132,-51.753794779070866
0.050171875,1.3409847504808479,535.51374944068,-14.278287971450945
0.0501875,1.273000265339979,482.79550201761816,24.628977715501826
0.050203125,1.15292189566326,410.4108821313227,63.527568484595456
0.05021875,0.9872495758297557,323.093815927422,100.84369303825967
0.050234375,0.7841031577128117,226.33672242064267,134.95494361906947
0.05025,0.5529125188594346,125.95758032900396,164.2912112452134
0.050265625,0.3040624146153643,28.311390518875946,187.44239765011451
0.05028125,0.04850547303424513,-63.262730412282345,203.26198850710784
0.050296875,-0.20264230254236715,-147.6109565225173,210.9553165263343
0.0503125,-0.43850876211531364,-221.98086888860092,210.14258962188632
0.050328125,-0.6488609684151445,-284.6103228316616,200.8894072484
0.05034375,-0.8244747674837161,-334.61968730848014,183.70120356565144
0.050359375,-0.9574657972510838,-372.4332735852603,159.4823027974332
0.050375,-1.0415707057696384,-399.1249434683481,129.46440974967442
0.050390625,-1.072369220943651,-416.08957417698446,95.11276788254325
0.05040625,-1.0474398345229563,-424.8853884703447,58.020420275670055
0.050421875,-0.9664441624855247,-426.81803008464135,19.80175226973892
0.0504375,-0.8311374534538434,-422.5190205879088,-18.004219183879293
0.050453125,-0.6453051727045338,-411.7779104789444,-54.01228666576731
0.05046875,-0.4146280312064139,-393.67559882161254,-87.04549339621532
0.050484375,-0.14648019822466019,-366.5651404615621,-116.16305902389827
0.0505,0.15033232658355722,-324.25792814648787,-140.66253225753582
0.050515625,0.4658841608003197,-266.7099807543984,-160.05993303537042
0.05053125,0.7894829963174654,-194.4241892317521,-174.05423861938112
0.050546875,1.1100497854242146,-108.66668427600315,-182.48453131937188
0.0505625,1.4165132874667759,-11.882902198134852,-185.28912495165224
0.050578125,1.6982049590225667,92.24490752607265,-182.47552801911758
0.05059375,1.9452400086902824,198.92022275890923,-174.10777876506478
0.050609375,2.1488707941788814,302.51550669821336,-160.31365629252838
0.050625,2.3017996257575444,396.9956995166419,-141.30951035330654
0.050640625,2.398439443206817,476.4422353142842,-117.43637406415515
0.05065625,2.435112713278434,535.6179369583879,-89.19867529178204
0.050671875,2.4101811849276853,570.5000001027158,-57.296452780385614
0.0506875,2.324101748913213,578.7066318374411,-22.643086937266283
0.050703125,2.1794064657068954,559.7546903213465,13.637393869757082
0.05071875,1.9806077263765385,515.109582542466,50.236778402519285
0.050734375,1.7340323647362563,448.0203734909433,85.71335807581316
0.05075,1.4475912180558819,363.1661887410602,118.56426708950032
0.050765625,1.130493021265968,266.16785720547455,147.31402270037967
0.05078125,0.7929135171360624,163.03609459818296,170.61137100476657
0.050796875,0.44563219729200476,59.631981982208906,187.32490911421723
0.050812500000000003,0.09965010759247228,-38.79164850195162,196.62743629985476
0.050828125,-0.2341973644177049,-127.9118305898631,198.05976173991627
0.05084375,-0.5456188471413927,-204.4612079277402,191.56674482252987
0.050859375,-0.8252231603880293,-265.8984126145488,177.50142649123495
0.050875000000000004,-1.064840980883739,-310.27165163508766,156.59679800560372
0.050890625,-1.2578010639393913,-343.8861329213116,129.90850286318624
0.05090625,-1.3991518082514833,-367.82216616461807,98.73502275993484
0.050921875,-1.4858209284119628,-382.9865136397157,64.52419779873394
0.050937500000000004,-1.5167081644496054,-390.3370473388252,28.775990182992295
0.050953125,-1.4927082424316698,-390.64290222712265,-7.048847847882721
0.05096875,-1.4166636415149672,-384.2596179824477,-41.60595691994991
0.050984375,-1.2932490601827542,-370.9267701638325,-73.72444925783715
0.051000000000000004,-1.1287917490931338,-350.1268113490015,-102.44072691769863
