time_s,normal_mps2,inner_mps2,outer_mps2
0.25,-0.0029884811798509664,1.5130692448404215,-1.5348427098313175
0.251,-0.0020931953751255196,3.9527103712451943,-1.5872178537716135
0.252,-0.004270184588917286,-6.2516706033236185,0.8555511294970433
0.253,-0.0026184315669014503,2.791708256469195,-0.45140349721625384
0.254,-0.008203275212068222,-1.5644482826058204,0.3366896672305118
0.255,0.019614821020738797,1.0382487720423001,-0.19159472156145868
0.256,0.02130749183448394,-0.624761096707141,0.13513755838560965
0.257,-0.00792370042152453,0.4171453044755524,-0.06707801795721838
0.258,-0.002710080984468157,-0.22792867174060652,0.07072847611923762
0.259,-0.004144929662467283,0.13219113249201608,-0.014313243120254894
0.26,-0.002025390188403785,-0.05834447332323028,-0.05153705601127317
0.261,-0.002822667363553834,0.026880250878562675,-3.8713588444283316
0.262,-0.0017200637909039137,-0.016143328276366473,7.6949943865716675
0.263,-0.002788598558368808,-0.012639557336329696,-4.166594994583268
0.264,-0.00181057500051173,-0.0019823205766031195,-2.539856320924593
0.265,-0.004055641666710516,0.007879237452123773,1.269802487918249
0.266,-0.002145885204776772,0.007312383288293657,-0.6295031686020485
0.267,-0.008296148714262434,0.0025841655668896344,0.46938367719057295
0.268,0.016122472936096904,0.013223288713054143,-0.27081107009639893
0.269,0.024710746777065525,0.01831070588435846,0.1985745362702797
0.27,-0.00672793303147626,-0.008169024692207264,-0.09691680042890587
0.271,-0.0030626671729886566,-0.008601461790166928,0.10079411535628935
0.272,-0.003853527153082632,-0.007336060597705232,-0.056972707556419665
0.273,-0.0020885805792998174,-0.00425692063489787,0.07638040818241298
0.274,-0.002665850285221925,-0.003194447162018922,-2.809078498232206
0.275,-0.0017321693171979842,0.0006243275748713838,7.418207872400566
0.276,-0.0027018240258013353,-0.002226228823344497,3.2492772585984326
0.277,-0.0018397764429728413,0.003342738189702284,-2.9004768062833612
0.278,-0.003986451002674312,-0.006086249470830173,1.2916040274922715
0.279,-0.002201423068329256,0.004712719991529127,-0.6654128058630059
0.28,-0.008224316974007901,-0.018654805980815713,0.49247703001279236
0.281,0.012171375137418233,0.0466207418930854,-0.33342944835192123
0.28200000000000003,0.0270129893000469,-0.10435164384937892,0.34976182977161324
0.28300000000000003,-0.005282624772319275,0.18811044042065075,-0.3072762769957597
0.28400000000000003,-0.003992904134020989,-0.27471150367118186,0.4230683819911441
0.285,-0.0038050975234963686,0.19744397249997747,-0.6399239754444709
0.286,-0.0025668395232669936,-0.28339936116900577,1.1143756960409883
0.287,-0.0027640799459524397,0.4511852000588936,-5.10232760990208
0.288,-0.00206666098694431,-0.7163108219681826,5.654357384557204
0.289,-0.0027864837813934696,1.358047282127208,1.749516461142147
0.29,-0.0021118881143340207,-5.029323369910234,-4.560086974755564
0.291,-0.003936673968699003,8.071054399768656,1.9048920296146907
0.292,-0.0024798492767422755,-3.6086553790325175,-0.96005260471088
0.293,-0.0077955895972803575,-0.2623396549720693,0.7238460295104127
0.294,0.007889389585941665,0.33824259090966324,-0.4518174568872407
0.295,0.02892019247642418,-0.17814985053814464,0.4509010978524082
0.296,-0.0028456803098038577,0.1475933611413,-0.39091226193658035
0.297,-0.004910983479534561,-0.05550177310482747,0.5084775200077555
0.298,-0.003395628183576156,0.04480614256340266,-0.7451346476502291
0.299,-0.0028175475429169186,-0.001563030941468977,1.2714851339312285
