time_s,normal_mps2,inner_mps2,outer_mps2
0.1,-0.008328028288582097,0.042878822441739364,0.20936644464449256
0.101,-0.0021544069585915323,-0.005779264677933878,-0.29137503320258457
0.10200000000000001,-0.004018214348996857,0.0028180416759193104,0.5090489054689549
0.10300000000000001,-0.001823022289992361,-0.018839509179426575,-1.4030386167853515
0.10400000000000001,-0.002718144019802025,-0.0072204390499651105,-0.9782880013375422
0.10500000000000001,-0.0017259960309779984,-0.00898544057985144,9.248152263639435
0.10600000000000001,-0.002683713015910532,2.80501594873995e-06,-1.5941116632871213
0.10700000000000001,-0.0020730546165136183,0.0031623289177924022,-1.0631918172659265
0.10800000000000001,-0.0038693077265118023,0.003568207455679071,0.7129478829765835
0.109,-0.003019621884435802,-0.00027555778602187455,-0.3104125709156231
0.11,-0.006748481434771061,-0.0033792261887337226,0.25513683382913377
0.111,0.024461930854965064,0.019959038985440818,-0.050664359091579514
0.112,0.01644168456150808,0.013351299438159924,0.013301784627985628
0.113,-0.008378487310585358,-0.009611820839510513,0.12053214745380599
0.114,-0.0021221481680458176,-0.005433309058405388,-0.25234181718408877
0.115,-0.004081768201521906,-0.005284969859572776,0.4827029931617398
0.116,-0.0018058863878637206,-0.0028500081378020183,-1.1548724126267411
0.117,-0.0028008621225621808,-0.0024248602414684147,-3.3907939390078305
0.11800000000000001,-0.0017182911320343416,-0.000868699518871967,7.730873993219782
0.11900000000000001,-0.0028274474674696826,0.01077929434468045,-3.876381704178662
0.12000000000000001,-0.002016109157464302,-0.04557590056668119,-0.973631273072596
0.121,-0.0041368495348935806,0.12953133331766034,0.5665976154997091
0.122,-0.0026902240580262173,-0.2127457889514229,-0.2785116469935812
0.123,-0.007891440050820254,0.3619842774940762,0.21811577550877906
0.124,0.02102338111820088,-0.5942415776087561,-0.09476062396504428
0.125,0.019919060796519998,0.9610028091933622,0.043241138464680175
0.126,-0.008251566505575089,-1.5127966560462403,0.021521734866812588
0.127,-0.0026261990509714494,2.503946887423993,-0.061046190533324475
0.128,-0.004284857411748284,-5.342908954053612,0.18048233263572466
0.129,-0.002099131030566395,5.034063602879432,-0.42452755818808263
0.13,-0.002988315434540513,1.847705469951953,-2.9646162443953266
0.131,-0.0018760848239864592,-3.75406969942671,7.668937381995163
0.132,-0.002979800237307156,2.108218137294545,-6.8353443958980975
0.133,-0.002020349818470316,-1.2443657800335035,-1.9448312671047099
0.134,-0.0042593422451473245,0.8172972851574468,1.022354600649632
0.135,-0.0024086493673398757,-0.48508085953407426,-0.48952860673436827
0.136,-0.008428642553701113,0.2805266043877444,0.4015405278808182
0.137,0.01712627127869341,-0.046439357786639074,-0.2560487967109666
0.138,0.023567989618162526,0.11685886744009266,0.22689748885951552
0.139,-0.007222552194174575,-0.051049589453254836,-0.19031643782321117
0.14,-0.0030183363700064477,0.015637494415796614,0.25596141976577835
0.14100000000000001,-0.004006014038597934,0.007793628663447922,-0.3239589013273423
0.14200000000000002,-0.0021046085296372394,0.017928075426127878,0.5846403503418244
0.14300000000000002,-0.0027372890420076902,-0.0012810268017660778,-5.85082420465447
0.14400000000000002,-0.00172295584315143,-0.0039479524427348586,6.614711638556489
0.14500000000000002,-0.0027146225721511185,-0.01286115725171848,1.2240670987111575
0.14600000000000002,-0.0017800179304195093,-0.008610071113837409,-3.0364748932366052
0.14700000000000002,-0.003965145894388482,-0.007926624488246879,1.4305482463059889
0.14800000000000002,-0.002083002276718253,-0.00023462819055639387,-0.7619974091045796
0.14900000000000002,-0.008213002100869756,-0.0025682003662142127,0.5509726252278204
