time_s,normal_mps2,inner_mps2,outer_mps2
0.05,0.2480144125930694,42.925294412368594,-8.467813802002464
0.051000000000000004,0.03736562871829326,-0.2671136611413016,-3.196294734518125
0.052000000000000005,-0.02924990844607806,0.07606387018011791,3.7577446983207237
0.053000000000000005,0.015276429748417059,-0.05955549370529775,2.6616310099829827
0.054000000000000006,-0.01405231838814271,0.16313896876587652,-6.167673504083095
0.055,0.004024807159063295,-0.24451591448088597,2.2392067947275094
0.056,-0.0073249255618952885,0.09413092041734429,-1.1304587710301313
0.057,-0.004165653316345785,0.29834037205669367,0.8416066418659858
0.058,0.001736739132249032,-0.33992585703544925,-0.5221132602515262
0.059000000000000004,0.030589555151905968,0.19331807056815067,0.49623759184192534
0.060000000000000005,0.0011675211495012505,-0.0983229992589639,-0.4739526630819146
0.061,-0.006493578240477136,0.06176406999631906,0.5935442498481858
0.062,-0.002684455979561493,-0.05519014887947417,-0.8649962954437292
0.063,-0.003018164383867014,0.01868010339126269,1.476199544257128
0.064,-0.0024240946333456545,-0.01454798997252795,-4.021911106271632
0.065,-0.002348407576603238,0.012276986529571297,5.060594573492863
0.066,-0.0019648533309167423,0.0035410308201686584,0.5730359316178724
0.067,-0.002256605464976828,0.002761964659351766,-7.644483325024302
0.068,-0.003096139106567508,-0.002626308016828641,2.3417415087625493
0.069,-0.002828283112087746,-0.005635122594521488,-1.220924107870586
0.07,-0.005463083264538217,-0.009333220985914721,0.8375352321737601
0.07100000000000001,-0.00015550037895743633,-0.002206322948315028,-0.5677034894278571
0.07200000000000001,0.030137787558466526,0.026491820452461748,0.4797956680015506
0.07300000000000001,0.0046827902889276215,0.004964226405198543,-0.4311968463802319
0.07400000000000001,-0.006956515765694645,-0.00496495686962253,0.5516900800233635
0.07500000000000001,-0.002522156856015734,-0.001141186600054365,-0.718772830357204
0.076,-0.0034563464145113943,-0.0012633972369401182,1.2788715720195956
0.077,-0.002008112635542275,-0.00036256675617210875,-3.4589061298501336
0.078,-0.002525958881927592,-0.0012020289968338832,0.17676741730617865
0.079,-0.002067337032032103,-0.0062449381506144075,7.22130820943934
0.08,-0.002467749515921119,0.00989646401474162,-5.231971882787646
0.081,-0.0027890654732222343,-0.0021782892015232798,0.9826836301393028
0.082,-0.003460072416982443,-0.008755223961267083,-0.3991760060077308
0.083,-0.004801698813223176,-0.03449687709927932,0.3610876730855036
0.084,-0.002979565680113212,0.026043328961695474,-0.24731193282056307
0.085,0.028777453877608293,-0.029979663335922772,0.29546593104227137
0.086,0.008178707244270056,0.08078083070642912,-0.30895010968945263
0.087,-0.007904810763419272,0.055463884702959015,0.4967151091993823
0.088,-0.0024320512427408914,-3.2487485441808484,-0.6911902147308076
0.089,-0.0039797319129729215,7.525241986466584,1.238272716554247
0.09,-0.0020748323595735827,-5.972381676993278,-2.946955998308079
0.091,-0.0028020471599092267,1.325049184505667,0.6807556244530016
0.092,-0.0020572449572410926,-0.6131425353084087,5.498883515126137
0.093,-0.0027811412548588467,0.41954331774545156,-7.097343730202052
0.094,-0.0025364966514027126,-0.2640426517170996,1.1175708069239774
0.095,-0.003844419844424862,0.23116479366884424,-0.47577719588807305
0.096,-0.003933586559741583,-0.30736832483028603,0.3535659429089884
0.097,-0.0053573875004582685,0.26328029687665594,-0.21874548525165155
0.098,0.02681794626323712,-0.11749352921929603,0.2284229927978806
0.099,0.012484363244368829,0.0064073760487481845,-0.15791474051601012
