time_s,normal_mps2,inner_mps2,outer_mps2
0.3,-0.0024855202097179333,0.0007097697190847602,-4.4779640163619865
0.301,-0.002091068127459346,0.0038400035550780905,5.7750756797803735
0.302,-0.0024602821842970874,0.0005553572459250973,-0.4633137611027387
0.303,-0.0020589170298607766,-0.010810715686302408,-5.657547129866771
0.304,-0.003449880489758993,-0.015314512403183473,2.1298310109671474
0.305,-0.0025140641509660195,-0.007261841898926984,-1.1342260020158441
0.306,-0.006802434102839855,0.003062471983068886,0.7888767314232906
0.307,0.0043506291650588355,0.015611028914275819,-0.5234597914221587
0.308,0.030208063677494044,0.027559224834922742,0.4618802357599864
0.309,0.00013377312447668618,0.010167118126852628,-0.45147661796602484
0.31,-0.005662937098200834,-0.004971010924978865,0.5410062419283482
0.311,-0.0028774333318426007,-0.004862193249997542,-0.7775040200190733
0.312,-0.003008291507733602,-0.006601410937879862,1.3997431572202392
0.313,-0.0022017577571164897,-0.0059656475802408754,-4.493798789101167
0.314,-0.0021802535850773182,-0.008049008094496369,1.6267470063766958
0.315,-0.0022340228961920737,0.0023765369041446713,7.246731654944799
0.316,-0.0021979278310727667,-0.014600226744508709,-4.567057193140934
0.317,-0.0031487556292396175,0.019023492616052053,1.3481363274103253
0.318,-0.002880481994945011,-0.03515176911314414,-0.6178427103028739
0.319,-0.006003995287885816,0.04986317817656811,0.5183185643123864
0.32,0.000979043588997846,-0.08219721079987828,-0.34255258573723035
0.321,0.030125883342768223,0.17068710801727544,0.3590585332648583
0.322,0.003177215197979225,-0.29479417756893356,-0.3972222358410263
0.323,-0.006777952292515468,0.31837951924271357,0.5507006682711071
0.324,-0.00274193429080667,-0.1262906855154655,-0.805267643894719
0.325,-0.0035489337274935496,0.07230882564481053,1.4493328768683285
0.326,-0.00224802119421715,-0.40976942686151835,-3.9476367438045354
0.327,-0.0025782396728974318,0.7646193340911244,1.7231453278868547
0.328,-0.002260996069918827,-1.2669429561447512,4.917424485419254
0.329,-0.0025797926870479624,2.1384641175018357,-5.99349930805318
0.33,-0.002985161458828074,-4.1879057459538025,1.5043955204591513
0.331,-0.0034277592158584442,2.1500116665180147,-0.7410528711541138
0.33199999999999996,-0.005159720467097771,5.296441197424119,0.5376058865584397
0.33299999999999996,-0.0022840208423662127,-4.5522208092301675,-0.3839071033871259
0.33399999999999996,0.0291722726979198,2.320378603376653,0.38537766247114275
0.33499999999999996,0.007080217436217968,-1.3435044266117098,-0.3812689512139145
0.33599999999999997,-0.007667345078961658,0.8877976363242363,0.5688736712155464
0.33699999999999997,-0.0024226255995239763,-0.546423384672538,-0.7888392324380421
0.33799999999999997,-0.003805453719384962,0.3638154229324858,1.3589747140074957
0.33899999999999997,-0.002009003582678275,-0.20464535648406662,-3.1837401766218965
0.33999999999999997,-0.002631975295589349,0.12515842416905118,1.882659067224609
0.34099999999999997,-0.001959140576083152,-0.05823145172748569,4.146788820325858
0.34199999999999997,-0.0025719899467285773,0.03658912879010821,-9.28886311405417
0.34299999999999997,-0.002494723665268475,-0.014935421279418538,1.8460473115414704
0.344,-0.003542379129483431,0.02251723309949391,-0.9087350043135768
0.345,-0.004089624967416571,-0.060200157325969735,0.7916583403446843
0.346,-0.004437001861723161,0.07041235792949742,-0.6345941392827082
0.347,0.027668776976567812,-0.10160570804551909,0.7889981979022118
0.348,0.0114250977462436,0.2137355822852013,-1.033068353595203
0.349,-0.008528950057093821,-0.4078812437026713,2.076977208644938
